GLOBAL CALL COUNT,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,DEVICE ID,DEVICE ARCH,OP NAME,CORE COUNT,AVAILABLE WORKER CORE COUNT,DEVICE TRACE FIRMWARE DURATION [ns],DEVICE TRACE KERNEL DURATION [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE FW DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,DEVICE KERNEL DURATION [ns],DEVICE KERNEL START CYCLE,DEVICE KERNEL END CYCLE,DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DM START CYCLE,DEVICE KERNEL DM END CYCLE,DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns]
1027,,,3,blackhole,,64,110,,,307,4250,12072863459074,12072863464812,3381,12072863460096,12072863464660,3381,12072863460096,12072863464660,3381,2979,3002,222,3041,,0,0
2051,,,3,blackhole,,64,110,,,147,6529,12073206098349,12073206107163,5542,12073206099532,12073206107014,5542,12073206099532,12073206107014,5541,4454,4521,236,4628,,253793432,253793432
3075,,,3,blackhole,,110,110,,,456,1776550,12073366297754,12073368696096,1775003,12073366299693,12073368695947,1775001,12073366299695,12073368695947,1774997,1770519,1772204,1772080,1772472,,118661246,118661213
4099,,,3,blackhole,,110,110,,,271,1780189,12073569181799,12073571585054,1778642,12073569183739,12073571584906,1778641,12073569183740,12073571584906,1778641,1774187,1775842,1775724,1776109,,148509457,148509436
5123,,,3,blackhole,,110,110,,,264,1893180,12073737005947,12073739561740,1891637,12073737007880,12073739561590,1891634,12073737007884,12073739561590,1891631,1879504,1885049,1884926,1885314,,122535534,122535534
6147,,,3,blackhole,,64,110,,,149,4253,12084231349067,12084231354809,3257,12084231350264,12084231354661,3257,12084231350264,12084231354661,3255,2836,2853,226,2896,,7771606939,7771606939
7171,,,3,blackhole,,1,110,,,117,6162,12084235968822,12084235977141,5582,12084235969401,12084235976937,5575,12084235969411,12084235976937,5465,4764,4790,108,4840,,3418190,3418447
8195,,,3,blackhole,,1,110,,,113,6101,12084236195587,12084236203824,5571,12084236196157,12084236203678,5561,12084236196170,12084236203678,5458,4759,4742,118,4810,,162382,162381
9219,,,3,blackhole,,32,110,,,149,1432,12084240813389,12084240815322,856,12084240813980,12084240815136,856,12084240813980,12084240815136,835,849,,,,,3413857,3413857
10243,,,3,blackhole,,32,110,,,376,7041,12084252053258,12084252062764,5808,12084252054747,12084252062588,5734,12084252054847,12084252062588,5427,1616,5717,5518,5539,,8325425,8325604
11267,,,3,blackhole,,80,110,,,194,31473,12084258311466,12084258353955,30888,12084258312114,12084258353813,30879,12084258312127,12084258353813,30825,28516,29644,29615,29883,,4629256,4629360
12291,,,3,blackhole,,32,110,,,170,1870,12084261096782,12084261099307,933,12084261097899,12084261099158,933,12084261097899,12084261099158,933,208,,,,,2033544,2033544
13315,,,3,blackhole,,1,110,,,70,14666,12084263788172,12084263807971,14106,12084263788777,12084263807820,14106,12084263788777,12084263807820,14036,14022,,,,,1992321,1992321
14339,,,3,blackhole,,1,110,,,4,1115,12084265603383,12084265604888,571,12084265603963,12084265604734,571,12084265603963,12084265604734,567,564,,,,,1330217,1330217
15363,,,3,blackhole,,1,110,,,1,1129,12084265719822,12084265721346,599,12084265720390,12084265721198,599,12084265720390,12084265721198,599,584,,,,,85740,85740
16387,,,3,blackhole,,1,110,,,180,2295,12084270245255,12084270248353,1731,12084270245838,12084270248175,1604,12084270246010,12084270248175,,64,1567,1398,1521,,3351370,3352332
17411,,,3,blackhole,,1,110,,,164,2282,12084270561006,12084270564087,1710,12084270561600,12084270563909,1582,12084270561773,12084270563909,,52,1570,1376,1515,,232116,232262
18435,,,3,blackhole,,1,110,,,231,5599,12084276061641,12084276069199,5045,12084276062236,12084276069047,4918,12084276062408,12084276069047,4814,2782,4227,4194,4367,,4072685,4073146
19459,,,3,blackhole,,1,110,,,245,5610,12084276200623,12084276208196,5069,12084276201200,12084276208043,4937,12084276201378,12084276208043,4833,2799,4239,4219,4368,,97893,98022
20483,,,3,blackhole,,110,110,,,664,9638,12084286545283,12084286558294,8980,12084286546032,12084286558155,8730,12084286546370,12084286558155,8590,2964,6107,6393,6330,,7657770,7658345
21507,,,3,blackhole,,1,110,,,10,1111,12084286721953,12084286723453,579,12084286722525,12084286723306,579,12084286722525,12084286723306,579,555,,,,,121857,121857
22531,,,3,blackhole,,32,110,,,195,2245,12084289421108,12084289424139,1321,12084289422214,12084289423997,1321,12084289422214,12084289423997,1319,1201,,,,,1999584,1999584
23555,,,3,blackhole,,110,110,,,257,27227,12084295559182,12084295595939,26639,12084295559836,12084295595798,26633,12084295559843,12084295595798,26570,25194,25652,25715,25993,,4545148,4545014
24579,,,3,blackhole,,32,110,,,167,1550,12084295987456,12084295989548,615,12084295988570,12084295989400,615,12084295988570,12084295989400,613,203,,,,,291030,291030
25603,,,3,blackhole,,64,110,,,133,1929,12084298629524,12084298632128,933,12084298630721,12084298631980,933,12084298630721,12084298631980,927,622,,,,,1957389,1957389
26627,,,3,blackhole,,110,110,,,176,1930,12084301454520,12084301457126,1347,12084301455155,12084301456973,1347,12084301455155,12084301456973,1300,928,,,,,2091758,2091758
27651,,,3,blackhole,,32,110,,,147,18204,12084765793399,12084765817975,16872,12084765795040,12084765817817,16872,12084765795040,12084765817817,16817,16183,16264,16204,16356,,343957144,343957144
28675,,,3,blackhole,,4,110,,,120,4528,12084771944567,12084771950680,3924,12084771945240,12084771950538,3904,12084771945268,12084771950538,3870,539,3448,3555,361,,4538318,4539197
29699,,,3,blackhole,,1,110,,,211,25291,12084777666665,12084777700808,24713,12084777667297,12084777700660,24713,12084777667297,12084777700660,24642,16650,23929,24011,24219,,4234579,4234579
30723,,,3,blackhole,,1,110,,,1,1281,12084780232937,12084780234667,742,12084780233523,12084780234525,742,12084780233523,12084780234525,741,550,,,,,1875633,1875633
31747,,,3,blackhole,,1,110,,,1,1278,12084782797193,12084782798918,743,12084782797773,12084782798776,743,12084782797773,12084782798776,742,550,,,,,1898797,1898797
32771,,,3,blackhole,,110,110,,,184,2530,12084788581891,12084788585307,1944,12084788582536,12084788585161,1940,12084788582542,12084788585161,1904,612,665,1466,329,,4283287,4284271
33795,,,3,blackhole,,110,110,,,174,1679,12084792739981,12084792742247,1077,12084792740645,12084792742099,1068,12084792740657,12084792742099,1062,599,653,684,342,,3078030,3077718
34819,,,3,blackhole,,1,110,,,96,2784,12084798035244,12084798039002,2249,12084798035813,12084798038849,2231,12084798035837,12084798038849,2153,1685,1719,1759,2006,,3921463,3921092
35843,,,3,blackhole,,1,110,,,100,1610,12084803500629,12084803502803,1087,12084803501188,12084803502656,1081,12084803501197,12084803502656,987,499,513,156,694,,4044661,4047154
36867,,,3,blackhole,,1,110,,,80,1631,12084808031950,12084808034152,1101,12084808032517,12084808034003,1100,12084808032518,12084808034003,1021,507,525,120,729,,3356243,3355453
37891,,,3,blackhole,,1,110,,,20,3555,12085213800460,12085213805259,3019,12085213801040,12085213805115,3019,12085213801040,12085213805115,2999,2775,,,,,300616119,300616119
38915,,,3,blackhole,,1,110,,,112,6122,12085214470956,12085214479221,5581,12085214471535,12085214479070,5581,12085214471535,12085214479070,5490,4790,4812,124,4830,,493602,493602
39939,,,3,blackhole,,110,110,,,179,1788,12085214742115,12085214744529,1186,12085214742779,12085214744380,1176,12085214742793,12085214744380,1157,703,761,795,315,,195352,195424
40963,,,3,blackhole,,110,110,,,176,1677,12085219717031,12085219719295,1087,12085219717678,12085219719146,1087,12085219717678,12085219719146,1056,616,653,692,317,,3682544,3682544
41987,,,3,blackhole,,1,110,,,99,2777,12085219905703,12085219909452,2247,12085219906269,12085219909303,2247,12085219906270,12085219909303,2149,1692,1685,1756,2000,,138585,138631
43011,,,3,blackhole,,1,110,,,69,1636,12085219946553,12085219948762,1080,12085219947156,12085219948614,1079,12085219947157,12085219948614,1011,505,560,160,744,,28039,28033
44035,,,3,blackhole,,1,110,,,75,1621,12085219970081,12085219972269,1073,12085219970669,12085219972117,1072,12085219970670,12085219972117,1011,494,536,116,680,,16343,16340
45059,,,3,blackhole,,1,110,,,33,3603,12085219994667,12085219999531,3050,12085219995263,12085219999380,3050,12085219995263,12085219999380,3017,2818,,,,,17147,17147
46083,,,3,blackhole,,1,110,,,107,6127,12085220022630,12085220030901,5589,12085220023209,12085220030754,5588,12085220023210,12085220030754,5498,4793,4790,126,4830,,17651,17651
47107,,,3,blackhole,,32,110,,,153,1220,12085220407319,12085220408966,676,12085220407904,12085220408817,676,12085220407904,12085220408817,653,193,,,,,279248,279248
48131,,,3,blackhole,,4,110,,,126,4521,12085520282991,12085520289095,3919,12085520283661,12085520288952,3919,12085520283661,12085520288952,3856,554,3441,3544,354,,222114820,222114820
49155,,,3,blackhole,,4,110,,,87,1974,12085964602240,12085964604905,1350,12085964602930,12085964604752,1350,12085964602930,12085964604752,1350,951,1020,187,327,,329211784,329211784
50179,,,3,blackhole,,1,110,,,80,2815,12085965190397,12085965194197,2273,12085965190980,12085965194049,2273,12085965190980,12085965194049,2193,1714,1741,1782,2026,,434179,434179
51203,,,3,blackhole,,110,110,,,179,18744,12085972715044,12085972740349,18159,12085972715689,12085972740203,18154,12085972715695,12085972740203,18101,17728,17768,17790,17541,,5571733,5571567
52227,,,3,blackhole,,16,110,,,227,106610,12086453528671,12086453672594,105402,12086453530132,12086453672425,105402,12086453530132,12086453672425,101588,105387,104494,104756,104792,,356139937,356139937
53251,,,3,blackhole,,110,110,,,161,10010,12086774771205,12086774784718,9417,12086774771858,12086774784571,9417,12086774771858,12086774784571,9410,9229,,,,,237850496,237850496
54275,,,3,blackhole,,110,110,,,171,10030,12086775490485,12086775504026,9447,12086775491125,12086775503878,9447,12086775491125,12086775503878,9447,9334,,,,,523392,523392
55299,,,3,blackhole,,110,110,,,191,11050,12086786562085,12086786577002,9508,12086786564013,12086786576849,9508,12086786564013,12086786576849,9505,9112,9150,8840,8866,,8192565,8192565
56323,,,3,blackhole,,110,110,,,165,10900,12086790191380,12086790206095,10296,12086790192047,12086790205947,10296,12086790192047,12086790205947,10293,9947,,,,,2677847,2677847
57347,,,3,blackhole,,96,110,,,172,2170,12086796168399,12086796171329,1128,12086796169657,12086796171180,1127,12086796169658,12086796171180,1127,690,756,268,376,,4416983,4415967
58371,,,3,blackhole,,110,110,,,204,10890,12086796378233,12086796392934,9351,12086796380169,12086796392793,9351,12086796380169,12086796392793,9351,8960,8994,8671,8704,,154805,154805
59395,,,3,blackhole,,110,110,,,167,11002,12086796431480,12086796446333,10421,12086796432118,12086796446187,10421,12086796432118,12086796446187,10421,10082,,,,,29128,29128
60419,,,3,blackhole,,96,110,,,173,2193,12086796452735,12086796455696,1159,12086796453990,12086796455555,1159,12086796453990,12086796455555,1157,703,744,267,359,,5779,5779
61443,,,3,blackhole,,110,110,,,181,2594,12086802880208,12086802883710,1992,12086802880873,12086802883562,1987,12086802880880,12086802883562,1973,573,625,1583,388,,4759849,4760299
62467,,,3,blackhole,,110,110,,,181,1953,12086809975716,12086809978353,1367,12086809976360,12086809978205,1356,12086809976374,12086809978205,1354,866,891,293,386,,5255206,5252787
63491,,,3,blackhole,,96,110,,,181,2224,12086815253610,12086815256612,1171,12086815254889,12086815256470,1169,12086815254892,12086815256470,1165,630,695,267,368,,3908284,3909029
64515,,,3,blackhole,,110,110,,,172,13893,12086817489383,12086817508139,13304,12086817490028,12086817507988,13304,12086817490028,12086817507988,13290,961,,,,,1654524,1654524
65539,,,3,blackhole,,110,110,,,199,11824,12086825940497,12086825956459,10293,12086825942423,12086825956318,10293,12086825942423,12086825956318,10287,9956,9990,9784,9813,,6247977,6247977
66563,,,3,blackhole,,110,110,,,170,23912,12086826319105,12086826351386,23310,12086826319768,12086826351236,23310,12086826319768,12086826351236,23293,22999,23028,23061,22925,,269226,269226
67587,,,3,blackhole,,16,110,,,236,62255,12087306349170,12087306433214,61039,12087306350642,12087306433045,61038,12087306350644,12087306433045,47745,61038,60039,60354,60390,,355553605,355556412
68611,,,3,blackhole,,110,110,,,225,25714,12087315400671,12087315435385,23740,12087315403193,12087315435242,23728,12087315403209,12087315435242,23716,23333,23366,23075,23083,,6644554,6644524
69635,,,3,blackhole,,110,110,,,164,26581,12087317634404,12087317670289,25987,12087317635059,12087317670142,25987,12087317635059,12087317670142,25976,25681,,,,,1629469,1629469
70659,,,3,blackhole,,110,110,,,190,3804,12087324317408,12087324322544,1854,12087324319900,12087324322403,1844,12087324319913,12087324322403,1827,1468,1503,1172,1193,,4925550,4924569
71683,,,3,blackhole,,4,110,,,79,3996,12087327194714,12087327200109,3392,12087327195389,12087327199968,3392,12087327195389,12087327199968,3387,1542,,,,,2128231,2128231
72707,,,3,blackhole,,110,110,,,219,10580,12087351304736,12087351319019,9987,12087351305387,12087351318870,9976,12087351305402,12087351318870,9934,9547,9502,5771,9269,,17855138,17855347
73731,,,3,blackhole,,64,110,,,133,3231,12087358518752,12087358523114,2231,12087358519957,12087358522969,2230,12087358519959,12087358522969,2230,1779,1802,1202,365,,5333873,5335026
74755,,,3,blackhole,,32,110,,,144,1223,12087360567034,12087360568685,643,12087360567640,12087360568508,643,12087360567640,12087360568508,622,639,,,,,1514658,1514658
75779,,,3,blackhole,,32,110,,,146,1156,12087660575823,12087660577384,580,12087660576416,12087660577199,580,12087660576416,12087660577199,559,571,,,,,222228080,222228080
76803,,,3,blackhole,,110,110,,,201,1134,12087667199766,12087667201297,517,12087667200412,12087667201110,510,12087667200422,12087667201110,181,247,488,382,453,,4905732,4909657
77827,,,3,blackhole,,110,110,,,177,1155,12088031320549,12088031322108,519,12088031321192,12088031321893,519,12088031321192,12088031321893,144,253,507,324,474,,269583912,269583912
78851,0,1,3,blackhole,,32,110,,,149,1413,12088053124768,12088053126675,863,12088053125365,12088053126530,863,12088053125365,12088053126530,844,849,,,,,16151413,16151413
78851,0,2,3,blackhole,,32,110,,,152,1421,12088054286982,12088054288900,869,12088054287585,12088054288758,869,12088054287585,12088054288758,836,856,,,,,211201,211201
79875,0,1,3,blackhole,,32,110,,,413,7190,12088053131334,12088053141040,5953,12088053132836,12088053140872,5875,12088053132941,12088053140872,5541,1645,5877,5646,5674,,4671,4749
79875,0,2,3,blackhole,,32,110,,,390,7227,12088054293568,12088054303324,5977,12088054295083,12088054303152,5904,12088054295181,12088054303152,5587,1647,5902,5679,5713,,4685,4757
80899,0,1,3,blackhole,,80,110,,,1133,33524,12088053139021,12088053184279,31378,12088053141732,12088053184092,31378,12088053141732,12088053184092,31378,28990,30141,30097,30394,,637,637
80899,0,2,3,blackhole,,80,110,,,1120,33441,12088054301221,12088054346366,31207,12088054304053,12088054346182,31207,12088054304053,12088054346182,31207,28830,29983,29933,30225,,667,667
81923,0,1,3,blackhole,,32,110,,,864,31444,12088053144499,12088053186949,1404,12088053184894,12088053186789,1404,12088053184894,12088053186789,1404,810,,,,,594,594
81923,0,2,3,blackhole,,32,110,,,901,31376,12088054306719,12088054349077,1445,12088054346967,12088054348918,1445,12088054346967,12088054348918,1444,850,,,,,581,581
82947,0,1,3,blackhole,,1,110,,,106,14730,12088053188425,12088053208310,14170,12088053189031,12088053208161,14170,12088053189031,12088053208161,14064,14053,,,,,1661,1661
82947,0,2,3,blackhole,,1,110,,,97,14727,12088054350553,12088054370435,14153,12088054351172,12088054370279,14153,12088054351172,12088054370279,14056,14074,,,,,1670,1670
83971,0,1,3,blackhole,,1,110,,,79,1036,12088053209784,12088053211183,581,12088053210251,12088053211035,581,12088053210251,12088053211035,501,567,,,,,1549,1549
83971,0,2,3,blackhole,,1,110,,,53,1052,12088054371894,12088054373314,575,12088054372388,12088054373164,575,12088054372388,12088054373164,522,561,,,,,1563,1563
84995,0,1,3,blackhole,,1,110,,,79,1003,12088053212641,12088053213995,556,12088053213058,12088053213809,556,12088053213058,12088053213809,477,550,,,,,1498,1498
84995,0,2,3,blackhole,,1,110,,,75,997,12088054374780,12088054376126,553,12088054375198,12088054375944,553,12088054375198,12088054375944,478,545,,,,,1508,1508
86019,0,1,3,blackhole,,1,110,,,284,2312,12088053215438,12088053218559,1842,12088053215890,12088053218377,1620,12088053216190,12088053218377,,53,1581,1504,1522,,1541,1764
86019,0,2,3,blackhole,,1,110,,,279,2333,12088054377572,12088054380721,1864,12088054378024,12088054380540,1631,12088054378338,12088054380540,,52,1607,1530,1545,,1541,1773
87043,0,1,3,blackhole,,1,110,,,273,2317,12088053220001,12088053223129,1860,12088053220437,12088053222948,1618,12088053220764,12088053222948,,54,1594,1518,1546,,1526,1768
87043,0,2,3,blackhole,,1,110,,,276,2342,12088054382163,12088054385325,1867,12088054382612,12088054385132,1644,12088054382913,12088054385132,,52,1594,1513,1539,,1535,1758
88067,0,1,3,blackhole,,1,110,,,341,5790,12088053224569,12088053232385,5353,12088053225012,12088053232238,5121,12088053225325,12088053232238,5011,2971,4401,4516,4574,,1529,1761
88067,0,2,3,blackhole,,1,110,,,352,5635,12088054386777,12088054394384,5193,12088054387213,12088054394223,4944,12088054387548,12088054394223,4841,2879,4251,4341,4396,,1542,1789
89091,0,1,3,blackhole,,1,110,,,329,5447,12088053233839,12088053241192,5042,12088053234236,12088053241043,4807,12088053234553,12088053241043,4744,2793,4135,4197,4270,,1480,1715
89091,0,2,3,blackhole,,1,110,,,349,5436,12088054395874,12088054403212,5039,12088054396262,12088054403064,4807,12088054396574,12088054403064,4713,2749,4119,4193,4245,,1511,1741
90115,0,1,3,blackhole,,110,110,,,713,9504,12088053243950,12088053256781,8846,12088053244695,12088053256637,8611,12088053245012,12088053256637,8449,2913,5997,6274,6195,,2705,2940
90115,0,2,3,blackhole,,110,110,,,682,9741,12088054405983,12088054419134,9096,12088054406710,12088054418990,8841,12088054407054,12088054418990,8695,3068,6238,6524,6429,,2701,2955
91139,0,1,3,blackhole,,1,110,,,114,1011,12088053258241,12088053259606,561,12088053258667,12088053259425,561,12088053258667,12088053259425,447,554,,,,,1502,1502
91139,0,2,3,blackhole,,1,110,,,82,1001,12088054420604,12088054421955,560,12088054421058,12088054421814,560,12088054421058,12088054421814,478,546,,,,,1532,1532
92163,0,1,3,blackhole,,32,110,,,1128,2646,12088053258554,12088053262126,1323,12088053260194,12088053261980,1323,12088053260194,12088053261980,1322,1201,,,,,570,570
