device_config,op_type,M,K,N,core_grid,M_block,K_block,N_block,subblock_h,subblock_w,device_kernel_duration_ns,status
wh_galaxy,agmm,65536,3584,2048,6x8,8,14,2,2,2,21582860,OK
wh_galaxy,agmm,65536,3584,2048,6x8,8,14,4,1,4,15715110,OK
wh_galaxy,agmm,65536,3584,2048,6x8,8,14,8,1,4,11840764,OK
wh_galaxy,agmm,65536,3584,2048,6x8,8,16,1,4,1,42136250,OK
wh_galaxy,agmm,65536,3584,2048,6x8,8,16,2,2,2,28802991,OK
wh_galaxy,agmm,65536,3584,2048,6x8,8,16,4,1,4,23217655,OK
wh_galaxy,agmm,65536,3584,2048,6x8,8,16,8,1,4,19058420,OK
wh_galaxy,agmm,65536,3584,2048,6x8,8,28,1,4,1,37241694,OK
wh_galaxy,agmm,65536,3584,2048,6x8,8,28,2,2,2,26611847,OK
wh_galaxy,agmm,65536,3584,2048,6x8,8,28,4,1,4,21773327,OK
wh_galaxy,agmm,65536,3584,2048,6x8,8,28,8,1,4,18079183,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,1,1,4,1,61581785,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,1,2,2,2,41359150,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,1,4,1,4,35145398,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,1,8,1,4,33619181,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,2,1,4,1,48587668,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,2,2,2,2,31130266,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,2,4,1,4,24185726,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,2,8,1,4,17856174,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,4,1,4,1,41419866,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,4,2,2,2,23536600,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,4,4,1,4,15881438,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,4,8,1,4,11975019,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,7,1,4,1,36753515,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,7,2,2,2,20571818,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,7,4,1,4,13600538,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,7,8,1,4,11669655,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,8,1,4,1,35836388,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,8,2,2,2,20225594,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,8,4,1,4,13616913,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,8,8,1,4,11581169,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,14,1,4,1,35024297,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,14,2,2,2,20659291,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,14,4,1,4,15191500,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,16,1,4,1,41389343,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,16,2,2,2,28058576,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,16,4,1,4,22589143,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,28,1,4,1,35962543,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,28,2,2,2,25283585,OK
wh_galaxy,agmm,65536,3584,2048,6x8,32,1,1,4,1,58449958,OK
wh_galaxy,agmm,65536,3584,2048,6x8,32,1,2,2,2,40908801,OK
wh_galaxy,agmm,65536,3584,2048,6x8,32,1,4,1,4,34289548,OK
wh_galaxy,agmm,65536,3584,2048,6x8,32,2,1,4,1,46870531,OK
wh_galaxy,agmm,65536,3584,2048,6x8,32,2,2,2,2,29633368,OK
wh_galaxy,agmm,65536,3584,2048,6x8,32,2,4,1,4,23741969,OK
wh_galaxy,agmm,65536,3584,2048,6x8,32,4,1,4,1,40705138,OK
wh_galaxy,agmm,65536,3584,2048,6x8,32,4,2,2,2,23231012,OK
wh_galaxy,agmm,65536,3584,2048,6x8,32,4,4,1,4,15167414,OK
wh_galaxy,agmm,65536,3584,2048,6x8,32,7,1,4,1,36363223,OK
wh_galaxy,agmm,65536,3584,2048,6x8,32,7,2,2,2,19847314,OK
wh_galaxy,agmm,65536,3584,2048,6x8,32,7,4,1,4,13719095,OK
wh_galaxy,agmm,65536,3584,2048,6x8,32,8,1,4,1,35865576,OK
wh_galaxy,agmm,65536,3584,2048,6x8,32,8,2,2,2,19595917,OK
wh_galaxy,agmm,65536,3584,2048,6x8,32,14,1,4,1,33709458,OK
wh_galaxy,agmm,65536,3584,2048,6x8,32,16,1,4,1,40054332,OK
wh_galaxy,agmm,65536,3584,2048,6x8,64,1,1,4,1,57467310,OK
wh_galaxy,agmm,65536,3584,2048,6x8,64,1,2,2,2,40875016,OK
wh_galaxy,agmm,65536,3584,2048,6x8,64,2,1,4,1,45701130,OK
wh_galaxy,agmm,65536,3584,2048,6x8,64,2,2,2,2,29204681,OK
wh_galaxy,agmm,65536,3584,2048,6x8,64,4,1,4,1,41450459,OK
wh_galaxy,agmm,65536,3584,2048,6x8,64,4,2,2,2,23294252,OK
wh_galaxy,agmm,65536,3584,2048,6x8,64,7,1,4,1,36019824,OK
wh_galaxy,agmm,65536,3584,2048,6x8,16,8,8,1,1,12983722,OK_SB
wh_galaxy,agmm,65536,3584,2048,6x8,16,8,8,1,2,11923053,OK_SB
wh_galaxy,agmm,65536,3584,2048,6x8,16,8,8,1,4,11715870,OK_SB
wh_galaxy,agmm,65536,3584,2048,6x8,16,8,8,2,1,12598414,OK_SB
wh_galaxy,agmm,65536,3584,2048,6x8,16,8,8,2,2,11960375,OK_SB
wh_galaxy,agmm,65536,3584,2048,6x8,16,8,8,4,1,12254372,OK_SB
wh_galaxy,agmm,131072,3584,2048,6x8,2,1,1,2,1,272865393,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,1,2,2,2,153807522,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,1,4,1,4,101358194,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,1,8,1,4,72034599,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,1,16,1,4,72557944,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,1,32,1,4,72935459,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,1,64,1,4,75044734,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,2,1,2,1,156029854,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,2,2,2,2,98642481,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,2,4,1,4,73661024,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,2,8,1,4,57996906,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,2,16,1,4,58120809,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,2,32,1,4,58723707,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,2,64,1,4,60502385,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,4,1,2,1,111581053,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,4,2,2,2,68157062,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,4,4,1,4,52699931,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,4,8,1,4,56136187,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,4,16,1,4,56490400,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,4,32,1,4,57334227,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,7,1,2,1,89125788,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,7,2,2,2,56312000,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,7,4,1,4,53055305,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,7,8,1,4,57122754,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,7,16,1,4,57138611,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,7,32,1,4,57081032,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,8,1,2,1,87641931,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,8,2,2,2,56747508,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,8,4,1,4,54945739,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,8,8,1,4,56616384,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,8,16,1,4,56662295,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,8,32,1,4,56709428,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,14,1,2,1,80896129,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,14,2,2,2,57773379,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,14,4,1,4,56211854,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,14,8,1,4,56313285,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,14,16,1,4,56196604,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,16,1,2,1,95272312,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,16,2,2,2,73582449,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,16,4,1,4,63396388,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,16,8,1,4,55792450,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,16,16,1,4,55664034,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,28,1,2,1,81759216,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,28,2,2,2,66574507,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,28,4,1,4,57866258,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,28,8,1,4,55473629,OK
wh_galaxy,agmm,131072,3584,2048,6x8,2,28,16,1,4,55683473,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,1,1,4,1,176486347,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,1,2,2,2,104451543,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,1,4,1,4,81893595,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,1,8,1,4,68605244,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,1,16,1,4,69079781,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,1,32,1,4,70026312,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,2,1,4,1,115889390,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,2,2,2,2,77108801,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,2,4,1,4,54423597,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,2,8,1,4,40300022,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,2,16,1,4,40779040,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,2,32,1,4,41788847,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,4,1,4,1,90671407,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,4,2,2,2,53773765,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,4,4,1,4,34025328,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,4,8,1,4,30013372,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,4,16,1,4,29804073,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,4,32,1,4,30716169,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,7,1,4,1,77375999,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,7,2,2,2,45433156,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,7,4,1,4,29997296,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,7,8,1,4,29387444,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,7,16,1,4,29474748,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,7,32,1,4,29689177,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,8,1,4,1,76305686,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,8,2,2,2,45347141,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,8,4,1,4,30378882,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,8,8,1,4,29052579,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,8,16,1,4,29182762,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,14,1,4,1,72861012,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,14,2,2,2,44988241,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,14,4,1,4,33344098,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,14,8,1,4,28814906,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,14,16,1,4,28971014,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,16,1,4,1,86428330,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,16,2,2,2,60375709,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,16,4,1,4,49377354,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,16,8,1,4,41442607,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,16,16,1,4,41313079,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,28,1,4,1,76395823,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,28,2,2,2,54777005,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,28,4,1,4,45346488,OK
wh_galaxy,agmm,131072,3584,2048,6x8,4,28,8,1,4,39521199,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,1,1,4,1,135214112,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,1,2,2,2,87023853,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,1,4,1,4,73914291,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,1,8,1,4,67555501,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,1,16,1,4,68028386,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,2,1,4,1,103081158,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,2,2,2,2,67168742,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,2,4,1,4,49889773,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,2,8,1,4,36332449,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,2,16,1,4,36799948,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,4,1,4,1,85902884,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,4,2,2,2,48588230,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,4,4,1,4,31470804,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,4,8,1,4,24490253,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,4,16,1,4,24944832,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,7,1,4,1,73960572,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,7,2,2,2,42761232,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,7,4,1,4,27684239,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,7,8,1,4,23613102,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,7,16,1,4,24071763,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,8,1,4,1,73846728,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,8,2,2,2,42602879,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,8,4,1,4,28038167,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,8,8,1,4,23434713,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,8,16,1,4,24109777,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,14,1,4,1,70379257,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,14,2,2,2,42445453,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,14,4,1,4,31170763,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,14,8,1,4,23692063,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,16,1,4,1,83517620,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,16,2,2,2,57535482,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,16,4,1,4,46229871,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,16,8,1,4,38027997,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,28,1,4,1,72583839,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,28,2,2,2,51555234,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,28,4,1,4,43553683,OK
wh_galaxy,agmm,131072,3584,2048,6x8,8,28,8,1,4,35399581,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,1,1,4,1,121487619,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,1,2,2,2,82488121,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,1,4,1,4,69996968,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,1,8,1,4,66887524,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,2,1,4,1,96445388,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,2,2,2,2,61666917,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,2,4,1,4,48103428,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,2,8,1,4,35417363,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,4,1,4,1,84332985,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,4,2,2,2,46858899,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,4,4,1,4,31361205,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,4,8,1,4,24149206,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,7,1,4,1,71616014,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,7,2,2,2,41280483,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,7,4,1,4,26980943,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,7,8,1,4,23158397,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,8,1,4,1,70482018,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,8,2,2,2,40463976,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,8,4,1,4,27296135,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,8,8,1,4,23290044,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,14,1,4,1,68623546,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,14,2,2,2,41016255,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,14,4,1,4,30886344,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,16,1,4,1,83007730,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,16,2,2,2,55917383,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,16,4,1,4,45167431,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,28,1,4,1,73364626,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,28,2,2,2,51546859,OK
wh_galaxy,agmm,131072,3584,2048,6x8,32,1,1,4,1,114982889,OK
wh_galaxy,agmm,131072,3584,2048,6x8,32,1,2,2,2,81432689,OK
wh_galaxy,agmm,131072,3584,2048,6x8,32,1,4,1,4,68209071,OK
wh_galaxy,agmm,131072,3584,2048,6x8,32,2,1,4,1,92798868,OK
wh_galaxy,agmm,131072,3584,2048,6x8,32,2,2,2,2,59305379,OK
wh_galaxy,agmm,131072,3584,2048,6x8,32,2,4,1,4,47268713,OK
wh_galaxy,agmm,131072,3584,2048,6x8,32,4,1,4,1,82306498,OK
wh_galaxy,agmm,131072,3584,2048,6x8,32,4,2,2,2,46491568,OK
wh_galaxy,agmm,131072,3584,2048,6x8,32,4,4,1,4,30212509,OK
wh_galaxy,agmm,131072,3584,2048,6x8,32,7,1,4,1,72193468,OK
wh_galaxy,agmm,131072,3584,2048,6x8,32,7,2,2,2,40689495,OK
wh_galaxy,agmm,131072,3584,2048,6x8,32,7,4,1,4,27101674,OK
wh_galaxy,agmm,131072,3584,2048,6x8,32,8,1,4,1,72342419,OK
wh_galaxy,agmm,131072,3584,2048,6x8,32,8,2,2,2,39971931,OK
wh_galaxy,agmm,131072,3584,2048,6x8,32,14,1,4,1,68753532,OK
wh_galaxy,agmm,131072,3584,2048,6x8,32,16,1,4,1,80807530,OK
wh_galaxy,agmm,131072,3584,2048,6x8,64,1,1,4,1,111977837,OK
wh_galaxy,agmm,131072,3584,2048,6x8,64,1,2,2,2,81516728,OK
wh_galaxy,agmm,131072,3584,2048,6x8,64,2,1,4,1,92246742,OK
wh_galaxy,agmm,131072,3584,2048,6x8,64,2,2,2,2,58255638,OK
wh_galaxy,agmm,131072,3584,2048,6x8,64,4,1,4,1,81357035,OK
wh_galaxy,agmm,131072,3584,2048,6x8,64,4,2,2,2,46929048,OK
wh_galaxy,agmm,131072,3584,2048,6x8,64,7,1,4,1,72439852,OK
wh_galaxy,agmm,131072,3584,2048,6x8,16,7,8,1,1,26157795,OK_SB
wh_galaxy,agmm,131072,3584,2048,6x8,16,7,8,1,2,23895971,OK_SB
wh_galaxy,agmm,131072,3584,2048,6x8,16,7,8,1,4,23194674,OK_SB
wh_galaxy,agmm,131072,3584,2048,6x8,16,7,8,2,1,25027137,OK_SB
wh_galaxy,agmm,131072,3584,2048,6x8,16,7,8,2,2,23915179,OK_SB
wh_galaxy,agmm,131072,3584,2048,6x8,16,7,8,4,1,24893509,OK_SB
